"","Participant","Gender","Age","Lextale score","OrderofOccurrence","ItemType","item","AdjectiveFreq","NounFreq","LemNounFreq","CollFreq","LemCollFreq","LDscores","Length","ErrorRate","ReactionTime","Language"
"1988","EE20","M",24,87.5,2,"Baseline","able development",5.42,5.45,5.51,0.94,1.23,-2.21,15,1,1.404604912,"English"
"1989","EE20","M",24,87.5,1,"Baseline","general eyes",5.53,5.38,5.51,0,1.79,0,11,1,1.318259001,"English"
"1990","EE20","M",24,87.5,2,"Baseline","basic road",4.99,5.37,5.43,1.23,1.23,-1.38,9,1,1.236403942,"English"
"1991","EE20","M",24,87.5,2,"Baseline","big level",5.34,5.37,5.54,1.54,1.85,-0.48,8,1,1.45350194,"English"
"1992","EE20","M",24,87.5,2,"Baseline","huge policy",4.83,5.36,5.48,1.23,1.41,-1.3,10,1,0.92059803,"English"
"1993","EE20","M",24,87.5,1,"Baseline","single health",5.2,5.33,5.33,1.23,1.23,-1.32,12,1,0.970376015,"English"
"1994","EE20","M",24,87.5,1,"Baseline","real minister",5.3,5.32,5.43,1.23,1.54,-1.34,12,1,1.170911074,"English"
"1995","EE20","M",24,87.5,1,"Baseline","political door",5.42,5.31,5.39,1.23,1.23,-1.36,13,1,1.770615101,"English"
"1996","EE20","M",24,87.5,2,"Baseline","short community",5.24,5.31,5.38,1.54,1.64,-0.26,14,1,2.468961,"English"
"1997","EE20","M",24,87.5,2,"Baseline","clear trade",5.34,5.24,5.27,1.69,1.9,0.45,10,1,1.62041688,"English"
"1998","EE20","M",24,87.5,1,"Baseline","public class",5.53,5.2,5.35,1.64,2.2,0.16,11,1,1.535198927,"English"
"1999","EE20","M",24,87.5,2,"Baseline","outside paper",5.27,5.17,5.31,0,1.9,0,12,1,1.335285902,"English"
"2000","EE20","M",24,87.5,1,"Baseline","true news",5.19,5.1,5.1,1.41,1.41,-0.059,8,1,1.087451935,"English"
"2001","EE20","M",24,87.5,1,"Baseline","british hair",5.49,5.08,5.09,1.23,1.23,-0.83,11,1,0.953835011,"English"
"2002","EE20","M",24,87.5,1,"Baseline","low rights",5.17,5.05,5.96,0,0,0,8,1,1.087594032,"English"
"2003","EE20","M",24,87.5,1,"Baseline","wide treatment",5.02,5.03,5.06,1.23,1.23,-0.4,13,1,3.021692038,"English"
"2004","EE20","M",24,87.5,2,"Baseline","light majority",5.3,4.94,4.95,0.94,1.23,-1.31,13,1,0.985999107,"English"
"2005","EE20","M",24,87.5,2,"Baseline","total officer",5.19,4.9,5.19,0.94,1.99,-1.11,12,1,1.606528044,"English"
"2006","EE20","M",24,87.5,1,"Baseline","necessary world",5.2,5.7,5.71,1.64,1.64,-1.14,14,1,1.686859846,"English"
"2007","EE20","M",24,87.5,2,"Baseline","final life",5.13,5.69,5.74,1.9,1.99,-0.22,9,1,1.387207985,"English"
"2008","EE20","M",24,87.5,1,"Baseline","fast house",4.81,5.64,5.74,1.23,1.99,-2.2,9,1,1.08496809,"English"
"2009","EE20","M",24,87.5,1,"Baseline","firm place",5.03,5.62,5.77,1.64,2.32,-0.86,9,1,1.987635136,"English"
"2010","EE20","M",24,87.5,1,"Baseline","official children",4.93,5.6,5.79,1.23,1.64,-2.11,16,1,1.520717144,"English"
"2011","EE20","M",24,87.5,1,"Baseline","dead case",5.02,5.6,5.75,1.41,1.72,-1.52,8,1,1.169848919,"English"
"2012","EE20","M",24,87.5,2,"Baseline","top point",5.35,5.54,5.68,1.23,2.75,-2,8,1,0.953603983,"English"
"2013","EE20","M",24,87.5,2,"Baseline","united information",5.23,5.53,5.53,1.54,1.94,-0.92,17,1,2.538703918,"English"
"2014","EE20","M",24,87.5,2,"Baseline","various head",5.13,5.5,5.56,1.79,2.2,-0.03,11,1,1.036984921,"English"
"2015","EE20","M",24,87.5,1,"Baseline","married business",4.93,5.49,5.53,0.94,1.41,-2.74,15,1,0.953933001,"English"
"2016","EE20","M",24,87.5,1,"Baseline","national face",5.53,5.46,5.52,1.79,1.9,-0.028,12,1,1.170243025,"English"
"2017","EE20","M",24,87.5,2,"Baseline","natural service",5.09,5.43,5.69,1.41,1.85,-0.99,14,1,1.151521921,"English"
"2018","EE20","M",24,87.5,2,"Baseline","key room",5.04,5.4,5.48,1.41,2.5,-0.91,7,1,1.215947151,"English"
"2019","EE20","M",24,87.5,2,"Baseline","happy court",5,5.4,5.48,1.23,1.72,-1.44,10,1,0.870337963,"English"
"2020","EE20","M",24,87.5,1,"Baseline","french question",5.17,5.35,5.54,1.23,1.94,-1.38,14,1,1.119581938,"English"
"2021","EE20","M",24,87.5,2,"Baseline","significant mother",5.02,5.33,5.39,0,0.94,0,17,1,1.400976896,"English"
"2022","EE20","M",24,87.5,2,"Baseline","early body",5.47,5.34,5.44,1.23,2.07,-1.46,9,1,1.001353979,"English"
"2023","EE20","M",24,87.5,2,"Baseline","sorry voice",4.98,5.31,5.36,1.23,1.23,-1.2,10,1,1.08714509,"English"
"2024","EE20","M",24,87.5,2,"Baseline","serious city",5.03,5.3,5.38,1.23,1.41,-1.2,11,1,1.07053709,"English"
"2025","EE20","M",24,87.5,2,"Baseline","cold idea",5.01,5.27,5.45,0.94,1.64,-2.12,8,1,1.486974001,"English"
"2026","EE20","M",24,87.5,2,"Baseline","ready land",4.94,5.27,5.31,1.41,1.54,-0.46,9,1,0.968698978,"English"
"2027","EE20","M",24,87.5,2,"Baseline","future authority",5.29,5.21,5.44,1.23,2.2,-1.03,15,1,1.087730885,"English"
"2028","EE20","M",24,87.5,1,"Baseline","wrong friend",5.14,5.16,5.43,1.41,2.04,-0.2,11,1,0.987409115,"English"
"2029","EE20","M",24,87.5,1,"Baseline","little software",5.74,4.92,4.92,0.94,1.94,-1.85,14,1,1.470103979,"English"
"2030","EE20","M",24,87.5,2,"Baseline","male glass",4.98,4.92,5.01,0,0,0,9,1,1.42061305,"English"
"2031","EE21","M",18,88.75,2,"High_freq","long time",5.69,6.13,6.2,4.61,4.63,7.28,8,1,0.571371078,"English"
"2032","EE21","M",18,88.75,2,"High_freq","young people",5.45,6.03,6.04,4.53,4.53,7.36,11,1,0.603653908,"English"
"2033","EE21","M",18,88.75,1,"High_freq","recent years",5.14,5.89,6.15,4.4,4.4,7.39,11,1,0.637133121,"English"
"2034","EE21","M",18,88.75,2,"High_freq","local government",5.61,5.74,5.77,4.48,4.58,8.06,15,1,0.969551086,"English"
"2035","EE21","M",18,88.75,1,"High_freq","old man",5.67,5.71,5.93,4.34,4.4,7.65,6,1,0.503050089,"English"
"2036","EE21","M",18,88.75,2,"High_freq","labour party",5.38,5.54,5.66,4.59,4.61,9.1,11,1,0.719397068,"English"
"2037","EE21","M",18,88.75,2,"High_freq","hot water",4.89,5.48,5.51,3.97,3.97,7.34,8,1,1.473103046,"English"
"2038","EE21","M",18,88.75,1,"High_freq","economic development",5.31,5.45,5.51,3.98,4.01,7.36,19,1,0.721456051,"English"
"2039","EE21","M",18,88.75,1,"High_freq","nuclear power",4.85,5.44,5.53,4.08,4.09,7.81,12,1,0.768774033,"English"
"2040","EE21","M",18,88.75,1,"High_freq","blue eyes",4.95,5.38,5.51,3.9,3.94,7.4,8,1,0.453246117,"English"
"2041","EE21","M",18,88.75,1,"High_freq","common law",5.24,5.37,5.44,4.01,4.02,7.73,9,1,1.551477909,"English"
"2042","EE21","M",18,88.75,1,"High_freq","main road",5.34,5.37,5.43,3.82,3.9,7.07,8,1,0.686933041,"English"
"2043","EE21","M",18,88.75,1,"High_freq","high level",5.53,5.37,5.54,3.97,4.22,7.47,9,1,1.067800045,"English"
"2044","EE21","M",18,88.75,2,"High_freq","social policy",5.56,5.36,5.48,3.89,3.98,7.19,12,1,1.386796951,"English"
"2045","EE21","M",18,88.75,1,"High_freq","mental health",4.7,5.33,5.33,3.93,3.93,7.69,12,1,0.618112803,"English"
"2046","EE21","M",18,88.75,2,"High_freq","prime minister",5.03,5.32,5.43,4.93,4.94,10.95,13,1,0.670008898,"English"
"2047","EE21","M",18,88.75,1,"High_freq","annual report",4.85,5.32,5.48,3.75,3.86,7.13,12,1,0.953423023,"English"
"2048","EE21","M",18,88.75,2,"High_freq","front door",5.27,5.31,5.39,4.16,4.2,8.4,9,1,0.552801132,"English"
"2049","EE21","M",18,88.75,1,"High_freq","european community",5.31,5.25,5.38,4.26,4.38,8.75,17,1,1.787036181,"English"
"2050","EE21","M",18,88.75,2,"High_freq","free trade",5.24,5.26,5.27,3.71,3.72,7.08,9,1,0.68701005,"English"
"2051","EE21","M",18,88.75,1,"High_freq","middle class",5.05,5.2,5.35,3.92,4.07,8,11,1,0.854477882,"English"
"2052","EE21","M",18,88.75,1,"High_freq","white paper",5.31,5.17,5.31,4,4.04,8.11,10,1,0.85254693,"English"
"2053","EE21","M",18,88.75,1,"High_freq","bad news",5.12,5.1,5.1,3.78,3.78,7.8,7,1,0.787655115,"English"
"2054","EE21","M",18,88.75,2,"High_freq","dark hair",5.05,5.08,5.09,3.49,3.77,7,8,1,0.635570049,"English"
"2055","EE21","M",18,88.75,2,"High_freq","human rights",5.23,5.05,5.96,4.08,4.33,8.87,11,1,0.819623947,"English"
"2056","EE21","M",18,88.75,1,"High_freq","rapid growth",4.5,5.05,5.06,3.47,3.47,7.09,11,1,0.636748075,"English"
"2057","EE21","M",18,88.75,2,"High_freq","medical treatment",4.91,5.03,5.06,3.61,3.63,7.53,16,1,0.703257084,"English"
"2058","EE21","M",18,88.75,2,"High_freq","vast majority",4.63,4.94,4.95,3.88,3.88,8.79,12,1,1.60433197,"English"
"2059","EE21","M",18,88.75,2,"High_freq","senior officer",4.86,4.9,5.19,3.53,3.84,7.61,13,1,1.186970949,"English"
"2060","EE21","M",18,88.75,2,"Low_freq","lovely house",4.73,5.64,5.74,2.79,2.85,2.95,11,1,0.553679943,"English"
"2061","EE21","M",18,88.75,1,"Low_freq","warm place",4.77,5.62,5.77,2.86,2.89,3.19,9,1,1.603232861,"English"
"2062","EE21","M",18,88.75,1,"Low_freq","poor children",5.11,5.6,5.79,3.63,3.25,3.63,12,1,0.469710112,"English"
"2063","EE21","M",18,88.75,1,"Low_freq","similar case",5.21,5.6,5.75,2.82,3.15,3.1,11,1,1.521096945,"English"
"2064","EE21","M",18,88.75,2,"Low_freq","whole company",5.42,5.54,5.71,2.76,2.99,3.01,12,1,1.603955984,"English"
"2065","EE21","M",18,88.75,1,"Low_freq","certain point",5.28,5.54,5.68,3,3.26,3.84,12,1,0.798965216,"English"
"2066","EE21","M",18,88.75,1,"Low_freq","vital information",4.65,5.53,5.53,2.98,2.98,3.91,16,1,1.436408043,"English"
"2067","EE21","M",18,88.75,2,"Low_freq","small head",5.58,5.5,5.56,2.81,2.97,3.21,9,1,0.520541906,"English"
"2068","EE21","M",18,88.75,2,"Low_freq","foreign business",5.15,5.49,5.53,2.68,2.76,2.84,15,1,0.854685068,"English"
"2069","EE21","M",18,88.75,2,"Low_freq","round face",5.43,5.46,5.52,2.85,3.38,3.54,9,1,1.151255131,"English"
"2070","EE21","M",18,88.75,2,"Low_freq","great service",5.61,5.43,5.69,2.78,2.97,3.3,12,1,0.870923042,"English"
"2071","EE21","M",18,88.75,1,"Low_freq","tiny room",4.66,5.4,5.48,2.75,2.83,3.55,8,1,1.404787064,"English"
"2072","EE21","M",18,88.75,2,"Low_freq","easy question",5.1,5.35,5.54,2.49,2.79,2.76,12,1,0.986602783,"English"
"2073","EE21","M",18,88.75,2,"Low_freq","elderly mother",4.64,5.33,5.39,2.41,2.44,2.7,13,1,0.717118979,"English"
"2074","EE21","M",18,88.75,2,"Low_freq","physical body",4.92,5.34,5.44,2.74,2.84,3.69,12,1,0.684742212,"English"
"2075","EE21","M",18,88.75,2,"Low_freq","strong voice",5.14,5.31,5.36,2.67,2.76,3.47,11,1,1.004154921,"English"
"2076","EE21","M",18,88.75,2,"Low_freq","important city",5.53,5.3,5.38,2.57,2.72,3,13,1,0.871381044,"English"
"2077","EE21","M",18,88.75,1,"Low_freq","fair idea",4.9,5.27,5.45,2.43,2.44,2.9,8,1,0.73742795,"English"
"2078","EE21","M",18,88.75,2,"Low_freq","extra hours",4.92,5.21,5.41,2.65,2.91,3.8,10,1,0.489058018,"English"
"2079","EE21","M",18,88.75,1,"Low_freq","only friend",6.12,5.16,5.43,2.66,3.19,2.78,10,1,0.633794069,"English"
"2080","EE21","M",18,88.75,2,"Low_freq","new award",6.04,5.12,5.19,2.93,3.17,3.85,8,1,2.320467949,"English"
"2081","EE21","M",18,88.75,2,"Low_freq","away game",5.62,5.11,5.26,2.32,3.26,2.54,8,1,0.554220915,"English"
"2082","EE21","M",18,88.75,1,"Low_freq","soft material",4.71,5.07,5.25,2.36,2.44,3.31,12,1,0.854166031,"English"
"2083","EE21","M",18,88.75,2,"Low_freq","suitable software",4.72,4.92,4.92,2.04,2.04,2.77,16,1,1.972532988,"English"
"2084","EE21","M",18,88.75,2,"Low_freq","dry glass",4.75,4.92,5.01,2.07,2.14,2.87,8,1,1.935465097,"English"
"2085","EE21","M",18,88.75,1,"Baseline","dirty time",4.37,6.13,6.2,1.41,1.41,-3.22,9,1,1.954541922,"English"
"2086","EE21","M",18,88.75,1,"Baseline","sudden people",4.56,6.03,6.04,1.54,1.9,-2.48,12,1,1.137089968,"English"
"2087","EE21","M",18,88.75,2,"Baseline","nice years",5.05,5.89,6.15,1.54,2.11,-2.05,9,1,1.387094975,"English"
"2088","EE21","M",18,88.75,1,"Baseline","deep government",4.95,5.74,5.77,1.23,1.64,-2.53,14,1,1.053267956,"English"
"2089","EE21","M",18,88.75,2,"Baseline","far man",5.54,5.71,5.93,1.9,3.01,-0.41,6,1,1.60393095,"English"
"2090","EE21","M",18,88.75,1,"Baseline","hard party",5.29,5.54,5.66,0,1.99,0,9,1,2.538384914,"English"
"2091","EE21","M",18,88.75,1,"Baseline","late water",5.23,5.48,5.51,1.69,2,-0.19,9,1,2.053901911,"English"
"2092","EE21","M",18,88.75,1,"Baseline","current hand",5.1,5.47,5.69,1.64,1.85,-0.39,11,1,1.101394892,"English"
"2093","EE21","M",18,88.75,2,"Baseline","able development",5.42,5.45,5.51,0.94,1.23,-2.21,15,1,1.655072927,"English"
"2094","EE21","M",18,88.75,2,"Baseline","sure power",5.32,5.44,5.53,1.54,1.72,-0.07,9,1,1.020813942,"English"
"2095","EE21","M",18,88.75,2,"Baseline","general eyes",5.53,5.38,5.51,0,1.79,0,11,1,2.371049166,"English"
"2096","EE21","M",18,88.75,2,"Baseline","single health",5.2,5.33,5.33,1.23,1.23,-1.32,12,1,2.65416503,"English"
"2097","EE21","M",18,88.75,1,"Baseline","real minister",5.3,5.32,5.43,1.23,1.54,-1.34,12,1,1.552462101,"English"
"2098","EE21","M",18,88.75,2,"Baseline","red report",5.11,5.32,5.48,1.54,1.79,-0.25,9,1,1.087753057,"English"
"2099","EE21","M",18,88.75,1,"Baseline","political door",5.42,5.31,5.39,1.23,1.23,-1.36,13,1,1.603291988,"English"
"2100","EE21","M",18,88.75,1,"Baseline","clear trade",5.34,5.24,5.27,1.69,1.9,0.45,10,1,1.037889004,"English"
"2101","EE21","M",18,88.75,2,"Baseline","outside paper",5.27,5.17,5.31,0,1.9,0,12,1,1.753723145,"English"
"2102","EE21","M",18,88.75,1,"Baseline","british hair",5.49,5.08,5.09,1.23,1.23,-0.83,11,1,2.037539959,"English"
"2103","EE21","M",18,88.75,1,"Baseline","low rights",5.17,5.05,5.96,0,0,0,8,1,1.804031134,"English"
"2104","EE21","M",18,88.75,2,"Baseline","chief growth",4.99,5.05,5.06,0,0,0,11,1,0.886558056,"English"
"2105","EE21","M",18,88.75,1,"Baseline","wide treatment",5.02,5.03,5.06,1.23,1.23,-0.4,13,1,2.25423789,"English"
"2106","EE21","M",18,88.75,1,"Baseline","light majority",5.3,4.94,4.95,0.94,1.23,-1.31,13,1,1.654225826,"English"
"2107","EE21","M",18,88.75,1,"Baseline","total officer",5.19,4.9,5.19,0.94,1.99,-1.11,12,1,1.421004057,"English"
"2108","EE21","M",18,88.75,2,"Baseline","final life",5.13,5.69,5.74,1.9,1.99,-0.22,9,1,1.038365841,"English"
"2109","EE21","M",18,88.75,2,"Baseline","official children",4.93,5.6,5.79,1.23,1.64,-2.11,16,1,1.203707933,"English"
"2110","EE21","M",18,88.75,2,"Baseline","dead case",5.02,5.6,5.75,1.41,1.72,-1.52,8,1,0.937225103,"English"
"2111","EE21","M",18,88.75,2,"Baseline","united information",5.23,5.53,5.53,1.54,1.94,-0.92,17,1,1.020750999,"English"
"2112","EE21","M",18,88.75,1,"Baseline","various head",5.13,5.5,5.56,1.79,2.2,-0.03,11,1,1.254070044,"English"
"2113","EE21","M",18,88.75,1,"Baseline","married business",4.93,5.49,5.53,0.94,1.41,-2.74,15,1,1.453197002,"English"
"2114","EE21","M",18,88.75,1,"Baseline","national face",5.53,5.46,5.52,1.79,1.9,-0.028,12,1,1.5867939,"English"
"2115","EE21","M",18,88.75,1,"Baseline","natural service",5.09,5.43,5.69,1.41,1.85,-0.99,14,1,1.120393038,"English"
"2116","EE21","M",18,88.75,2,"Baseline","key room",5.04,5.4,5.48,1.41,2.5,-0.91,7,1,1.867640972,"English"
"2117","EE21","M",18,88.75,1,"Baseline","happy court",5,5.4,5.48,1.23,1.72,-1.44,10,1,1.053393841,"English"
"2118","EE21","M",18,88.75,1,"Baseline","french question",5.17,5.35,5.54,1.23,1.94,-1.38,14,1,1.753742218,"English"
"2119","EE21","M",18,88.75,1,"Baseline","significant mother",5.02,5.33,5.39,0,0.94,0,17,1,2.318408012,"English"
"2120","EE21","M",18,88.75,1,"Baseline","early body",5.47,5.34,5.44,1.23,2.07,-1.46,9,1,2.521439075,"English"
"2121","EE21","M",18,88.75,1,"Baseline","sorry voice",4.98,5.31,5.36,1.23,1.23,-1.2,10,1,1.036771059,"English"
"2122","EE21","M",18,88.75,1,"Baseline","serious city",5.03,5.3,5.38,1.23,1.41,-1.2,11,1,2.353806973,"English"
"2123","EE21","M",18,88.75,2,"Baseline","cold idea",5.01,5.27,5.45,0.94,1.64,-2.12,8,1,2.371888876,"English"
"2124","EE21","M",18,88.75,1,"Baseline","ready land",4.94,5.27,5.31,1.41,1.54,-0.46,9,1,1.25314188,"English"
"2125","EE21","M",18,88.75,2,"Baseline","obvious award",4.86,5.12,5.19,0,0,0,12,1,0.77078104,"English"
"2126","EE21","M",18,88.75,1,"Baseline","little software",5.74,4.92,4.92,0.94,1.94,-1.85,14,1,1.437117815,"English"
"2127","EE21","M",18,88.75,1,"Baseline","male glass",4.98,4.92,5.01,0,0,0,9,1,1.419359207,"English"
"2128","EE22","F",19,90,2,"High_freq","long time",5.69,6.13,6.2,4.61,4.63,7.28,8,1,0.720884085,"English"
"2129","EE22","F",19,90,2,"High_freq","young people",5.45,6.03,6.04,4.53,4.53,7.36,11,1,0.87032795,"English"
"2130","EE22","F",19,90,1,"High_freq","recent years",5.14,5.89,6.15,4.4,4.4,7.39,11,1,0.585946083,"English"
"2131","EE22","F",19,90,2,"High_freq","local government",5.61,5.74,5.77,4.48,4.58,8.06,15,1,0.769615889,"English"
"2132","EE22","F",19,90,2,"High_freq","old man",5.67,5.71,5.93,4.34,4.4,7.65,6,1,0.704072952,"English"
"2133","EE22","F",19,90,2,"High_freq","labour party",5.38,5.54,5.66,4.59,4.61,9.1,11,1,0.736351013,"English"
"2134","EE22","F",19,90,2,"High_freq","hot water",4.89,5.48,5.51,3.97,3.97,7.34,8,1,0.553954124,"English"
"2135","EE22","F",19,90,2,"High_freq","left hand",5.6,5.47,5.69,3.92,4,7,8,1,0.534606934,"English"
"2136","EE22","F",19,90,1,"High_freq","economic development",5.31,5.45,5.51,3.98,4.01,7.36,19,1,0.870891809,"English"
"2137","EE22","F",19,90,1,"High_freq","nuclear power",4.85,5.44,5.53,4.08,4.09,7.81,12,1,0.769564152,"English"
"2138","EE22","F",19,90,1,"High_freq","blue eyes",4.95,5.38,5.51,3.9,3.94,7.4,8,1,0.700537205,"English"
"2139","EE22","F",19,90,1,"High_freq","main road",5.34,5.37,5.43,3.82,3.9,7.07,8,1,0.687713861,"English"
"2140","EE22","F",19,90,2,"High_freq","high level",5.53,5.37,5.54,3.97,4.22,7.47,9,1,0.652821779,"English"
"2141","EE22","F",19,90,2,"High_freq","social policy",5.56,5.36,5.48,3.89,3.98,7.19,12,1,0.721227884,"English"
"2142","EE22","F",19,90,2,"High_freq","mental health",4.7,5.33,5.33,3.93,3.93,7.69,12,1,0.520987988,"English"
"2143","EE22","F",19,90,1,"High_freq","prime minister",5.03,5.32,5.43,4.93,4.94,10.95,13,1,0.55407095,"English"
"2144","EE22","F",19,90,2,"High_freq","annual report",4.85,5.32,5.48,3.75,3.86,7.13,12,1,0.752939939,"English"
"2145","EE22","F",19,90,1,"High_freq","front door",5.27,5.31,5.39,4.16,4.2,8.4,9,1,0.605254173,"English"
"2146","EE22","F",19,90,1,"High_freq","european community",5.31,5.25,5.38,4.26,4.38,8.75,17,1,1.88599515,"English"
"2147","EE22","F",19,90,2,"High_freq","free trade",5.24,5.26,5.27,3.71,3.72,7.08,9,1,0.720105886,"English"
"2148","EE22","F",19,90,2,"High_freq","middle class",5.05,5.2,5.35,3.92,4.07,8,11,1,0.537278175,"English"
"2149","EE22","F",19,90,1,"High_freq","bad news",5.12,5.1,5.1,3.78,3.78,7.8,7,1,0.470407963,"English"
"2150","EE22","F",19,90,1,"High_freq","dark hair",5.05,5.08,5.09,3.49,3.77,7,8,1,0.77049613,"English"
"2151","EE22","F",19,90,1,"High_freq","human rights",5.23,5.05,5.96,4.08,4.33,8.87,11,1,0.620781898,"English"
"2152","EE22","F",19,90,1,"High_freq","rapid growth",4.5,5.05,5.06,3.47,3.47,7.09,11,1,1.019592047,"English"
"2153","EE22","F",19,90,1,"High_freq","medical treatment",4.91,5.03,5.06,3.61,3.63,7.53,16,1,0.619997978,"English"
"2154","EE22","F",19,90,2,"High_freq","vast majority",4.63,4.94,4.95,3.88,3.88,8.79,12,1,0.753610134,"English"
"2155","EE22","F",19,90,2,"High_freq","senior officer",4.86,4.9,5.19,3.53,3.84,7.61,13,1,0.969978809,"English"
"2156","EE22","F",19,90,2,"Low_freq","difficult life",5.28,5.69,5.74,3.11,3.12,3.76,13,1,0.584436178,"English"
"2157","EE22","F",19,90,2,"Low_freq","lovely house",4.73,5.64,5.74,2.79,2.85,2.95,11,1,1.084617138,"English"
"2158","EE22","F",19,90,1,"Low_freq","warm place",4.77,5.62,5.77,2.86,2.89,3.19,9,1,1.288018942,"English"
"2159","EE22","F",19,90,2,"Low_freq","poor children",5.11,5.6,5.79,3.63,3.25,3.63,12,1,0.585988998,"English"
"2160","EE22","F",19,90,1,"Low_freq","similar case",5.21,5.6,5.75,2.82,3.15,3.1,11,1,0.654015064,"English"
"2161","EE22","F",19,90,1,"Low_freq","vital information",4.65,5.53,5.53,2.98,2.98,3.91,16,1,1.270302057,"English"
"2162","EE22","F",19,90,2,"Low_freq","foreign business",5.15,5.49,5.53,2.68,2.76,2.84,15,1,0.869560003,"English"
"2163","EE22","F",19,90,1,"Low_freq","round face",5.43,5.46,5.52,2.85,3.38,3.54,9,1,0.987095118,"English"
"2164","EE22","F",19,90,1,"Low_freq","great service",5.61,5.43,5.69,2.78,2.97,3.3,12,1,0.970180035,"English"
"2165","EE22","F",19,90,2,"Low_freq","tiny room",4.66,5.4,5.48,2.75,2.83,3.55,8,1,0.517467976,"English"
"2166","EE22","F",19,90,1,"Low_freq","easy question",5.1,5.35,5.54,2.49,2.79,2.76,12,1,0.586441994,"English"
"2167","EE22","F",19,90,1,"Low_freq","elderly mother",4.64,5.33,5.39,2.41,2.44,2.7,13,1,0.720540047,"English"
"2168","EE22","F",19,90,2,"Low_freq","physical body",4.92,5.34,5.44,2.74,2.84,3.69,12,1,0.520236015,"English"
"2169","EE22","F",19,90,2,"Low_freq","strong voice",5.14,5.31,5.36,2.67,2.76,3.47,11,1,0.620721817,"English"
"2170","EE22","F",19,90,1,"Low_freq","fair idea",4.9,5.27,5.45,2.43,2.44,2.9,8,1,0.620478153,"English"
"2171","EE22","F",19,90,1,"Low_freq","extra hours",4.92,5.21,5.41,2.65,2.91,3.8,10,1,0.619711161,"English"
"2172","EE22","F",19,90,2,"Low_freq","only friend",6.12,5.16,5.43,2.66,3.19,2.78,10,1,0.820294857,"English"
"2173","EE22","F",19,90,1,"Low_freq","new award",6.04,5.12,5.19,2.93,3.17,3.85,8,1,0.603234053,"English"
"2174","EE22","F",19,90,1,"Low_freq","away game",5.62,5.11,5.26,2.32,3.26,2.54,8,1,0.920034885,"English"
"2175","EE22","F",19,90,1,"Baseline","dirty time",4.37,6.13,6.2,1.41,1.41,-3.22,9,1,1.054713011,"English"
"2176","EE22","F",19,90,1,"Baseline","sudden people",4.56,6.03,6.04,1.54,1.9,-2.48,12,1,1.00475502,"English"
"2177","EE22","F",19,90,2,"Baseline","nice years",5.05,5.89,6.15,1.54,2.11,-2.05,9,1,1.984899044,"English"
"2178","EE22","F",19,90,1,"Baseline","far man",5.54,5.71,5.93,1.9,3.01,-0.41,6,1,0.752191067,"English"
"2179","EE22","F",19,90,1,"Baseline","hard party",5.29,5.54,5.66,0,1.99,0,9,1,0.669339895,"English"
"2180","EE22","F",19,90,1,"Baseline","late water",5.23,5.48,5.51,1.69,2,-0.19,9,1,0.767455101,"English"
"2181","EE22","F",19,90,2,"Baseline","able development",5.42,5.45,5.51,0.94,1.23,-2.21,15,1,1.768095016,"English"
"2182","EE22","F",19,90,2,"Baseline","sure power",5.32,5.44,5.53,1.54,1.72,-0.07,9,1,0.653375149,"English"
"2183","EE22","F",19,90,2,"Baseline","general eyes",5.53,5.38,5.51,0,1.79,0,11,1,0.754448891,"English"
"2184","EE22","F",19,90,2,"Baseline","regular law",4.82,5.37,5.44,1.41,1.41,-0.76,10,1,0.968832016,"English"
